EXAM_YEAR_ID;SEMESTER;EXAM DATE;EXAM_STATUS_ID;CODE;NAME;TEACHERS SCIPERS;CONTACTS SCIPER;SERVICE_LEVEL_ID;RESPONSABLE;NB STUDENTS;NB PAGES;TOTAL PAGES;SERVICE_TYPE_ID;EXAM_TYPE_ID;DEADLINE PREP;DEADLINE REPRO;REMARK;SECTION
6;2;31.05.23;14;ME-201 Final;Continuum mechanics;278363;;2;283365;250;;0;4;1;;;;GM
6;2;31.05.23;14;CS-210 Final;Parallelisme and concurrency Final;177241,331765;250109;2;283365;300;;0;4;1;;;;IC
6;2;31.05.23;15;BIO-204;Integrated labo in Life sciences II;177072,181957;177072;3;275804;160;;0;4;1;;;;SV
6;2;30.06.23;15;MATH-115(a);Algèbre linéaire avancée II;183121;270637;3;283365;120;24;2880;4;1;;;;MA
6;2;30.06.23;14;CS-251;Theory of computation;318509;;2;275804;312;;0;1;1;;;;IC
6;2;30.06.23;14;MATH-251(b);Analyse numérique;106096;258064;2;275804;300;;0;4;1;;;Moodle + compte serveur AMC ok. Elle me contacte si besoin;MA
6;2;30.06.23;14;MATH-212;Analyse numérique et optimisation;106096;247278;3;275804;190;;0;4;1;;;déjà fait un exam en janvier. il me contacte si besoin;MA
6;2;28.06.23;14;ME-311;Dynamique des systèmes mécaniques;103606;;3;275804;110;;0;4;1;;;;GM
6;2;28.06.23;14;PHYS-105;Advanced physics II (thermodynamics);178548;;2;205845;120;;0;3;1;;;;PH
6;2;28.06.23;14;Micro-502;Aerial robotics;111729;371568;3;275804;90;;0;4;1;;;;MT
6;2;28.06.23;14;ME-104;Introduction to structural mechanics;283343;342378;2;275804;300;;0;4;1;;;;GM
6;2;27.06.23;14;PHYS-209;;166196;;3;275804;160;;0;4;1;;;;PH
6;2;27.06.23;14;PHYS-206;Physics IV;318383;;3;205845;124;;0;3;1;;;;PH
6;2;27.04.23;15;CS-206 FINAL;Parallelism and Concurrency Midterm;126003,331765;250300;1;283365;264;16;4224;4;1;18.04.22;21.04.22;;IC
6;2;26.06.23;15;UNIL-123;Physique expérimentale II (pour SFU);105173;;2;283365;214;12;2568;3;1;;;;UNIL
6;2;26.06.23;14;PREPA-093;Chimie MAN;109839;;2;283365;388;;0;4;1;;;;MAN/CMS
6;2;26.06.23;14;PREPA-091;Géométrie Descriptive MAN;157882;;2;283365;320;;0;4;1;;;;MAN/CMS
6;2;26.06.23;14;PREPA-033;Physique MAN;104677,165328;;2;283365;720;;0;4;1;;;;MAN/CMS
6;2;26.06.23;14;PREPA-031(a);Analyse A MAN;183833,101466,121777;;2;283365;718;;0;4;1;;;;MAN/CMS
6;2;26.06.23;14;MATH-123(b);Géométrie;238427;;3;275804;71;;0;4;1;;;Scanner à prevoir;MA
6;2;26.06.23;14;MATH-105(b);Analyse avancée II;166061;;2;283365;210;;0;4;1;;;;MA
6;2;26.06.23;14;MATH-105(b);Analyse avancée II;166061;;2;283365;210;;0;4;1;;;;MA
6;2;26.06.23;8;MATH-105(a);Analyse avancée II;118353;341657;3;275804;120;;0;4;1;;;;MA
6;2;26.06.23;14;ME-202;Systèmes mécaniques;172730;;3;283365;100;;0;4;1;;;;GM
6;2;26.06.23;14;CS-233(b);Introduction to machine learning;112366;237807;2;275804;230;;0;4;1;;;Moodle + compte serveur AMC ok. il me contacte si besoin;IC
6;2;26.04.23;15;MATH-205 MOCK;Analyse IV MOCK;290660;331906;3;283365;90;;0;4;1;;;;MA
6;2;25.05.23;15;CIVIL-226;Introduction to machine learning for engineers;129343;;1;283365;70;12;840;4;1;;25.05.22;;GC
6;2;24.04.23;15;UNIL-131 MOCK;Mathématiques II (pour SFU) - TEST;149640;;2;283365;210;4;840;4;3;;;;UNIL
6;2;24.04.23;15;UNIL-108 MOCK;Mathématiques générales II (pour BIO) - TEST;112131;;2;283365;60;4;240;4;3;;;;UNIL
6;2;24.04.23;15;MATH-232 MT;Probability and statistics - MT;120091;336509;2;283365;349;;0;4;1;;;;MA
6;2;24.04.23;15;CS-207 MT;System oriented programming;112547;;2;283365;290;12;3480;1;1;;;;IC
6;2;23.06.23;14;UNIL-108;Mathématiques générales II (pour BIO);112131;;2;283365;300;;0;4;1;;;;UNIL
6;2;23.06.23;14;PHYS-106(a);General physics : thermodynamics;105419;;2;205845;120;;0;3;1;;;;PH
6;2;23.06.23;14;Micro-515;Evolutionary robotics;111729;341242;3;275804;45;;0;4;1;;;Moodle + compte serveur AMC ok. il me contacte si besoin;MT
6;2;23.06.23;14;MATH-215;Anneaux et corps;270833;;3;275804;100;;0;1;1;;;;MA
6;2;23.06.23;14;EE-205 Final;Signals and systems Final;317456;;2;283365;243;;0;4;1;;;;EL
6;2;23.06.23;14;CS-450 Final;Advanced algorithms Final;348124,179025;344743;2;275804;200;;0;3;1;;;;IC
6;2;23.05.23;15;CS-112(i);Object oriented programming;106336;;2;283365;170;;0;1;1;;;;IC
6;2;22.06.23;14;UNIL-131;Mathématiques II (pour SFU) ;149640;;2;283365;210;;0;4;1;;;;UNIL
6;2;22.06.23;14;EE-311;Fundamentals of machine learning;107645;;3;275804;55;;0;4;1;;;;EL
6;2;22.06.23;14;COM-102;Advanced information, computation, communication II;122796;322002;2;283365;390;;0;4;1;;;;IC
6;2;22.05.23;15;CS-207 Final;System oriented programming;112547;;2;283365;290;;0;1;1;;;;IC
6;2;21.06.23;14;MATH-207(c) ;Analyse IV;104781;;2;283365;345;;0;4;1;;;;MA
6;2;21.06.23;14;MATH-207(a);Analysis IV;325019;243696;2;275804;354;;0;3;1;;;;MA
6;2;21.06.23;14;MATH-205;Analyse IV;290660;331906;3;283365;90;;0;4;1;;;;MA
6;2;21.04.23;15;EE-205 MT;Signals and systems Midterm;317456;;2;283365;243;16;3888;4;1;;;;EL
6;2;21.03.23;15;CS-412 MT 1;Software security Midterm 1;303470;339295;3;283365;120;;0;4;1;;;;IC
6;2;20.06.23;14;MATH-334;;167946;;3;275804;25;;0;4;1;;;Je lui ai donné la procédure pour la repro et j'attend de voir si elle veut venir à la seance sma pour scanner à la sma;MA
6;2;20.06.23;14;MATH-115(b);Advanced linear algebra II;106581;;3;283365;115;;0;4;1;;;;MA
6;2;20.06.23;14;ME-301;Measurement techniques;252550;;3;275804;110;;0;4;1;;;;GM
6;2;20.06.23;14;MATH-232;Probability and statistics;120091;336509;2;283365;349;;0;4;1;;;;MA
6;2;20.06.23;14;CS-442;Computer vision;112366;306981;2;275804;172;;0;4;1;;;Moodle + compte serveur AMC ok. il me contacte si besoin;IC
6;2;20.04.23;15;CS-112(g) MT;Object oriented programming;112547;;2;283365;215;12;2580;1;1;;;;IC
6;2;19.06.23;14;ME-280;Fluid mechanics (for GM);231182;268400;2;275804;270;20;5400;4;1;;;;GM
6;2;19.06.23;14;MATH-251(c);Analyse numérique;121157;;2;375088;180;;0;3;1;;;;MA
6;2;19.06.23;14;MATH-106(f);Analyse II;293509;120861;1;293509;200;;0;4;1;;;;MA
6;2;19.06.23;14;MATH-106(en);Analyse II;138859;120861;1;293509;;;0;4;1;;;;MA
6;2;19.06.23;14;MATH-106(e);Analyse II;167946;120861;1;293509;335;;0;4;1;;;;MA
6;2;19.06.23;14;MATH-106(c);Analyse II;149640;120861;1;293509;207;;0;4;1;;;;MA
6;2;19.06.23;14;MATH-106(b);Analyse II;166061;120861;1;293509;357;;0;4;1;;;;MA
6;2;19.06.23;14;MATH-106(a);Analyse II;120861;;1;293509;1436;;0;4;1;;;;MA
6;2;18.04.23;15;HUM-125(b);Enjeux mondiaux : Santé B;167289,185819,322840;347860;2;283365;140;8;1120;4;1;;;;SHS
6;2;18.04.23;15;HUM-125(a);Enjeux mondiaux : Santé A;185819,322840;347860;2;283365;140;8;1120;4;1;;;;SHS
6;2;18.04.23;15;HUM-124(a);Global issues: mobility A;137634;;2;283365;160;;0;4;1;;;;SHS
6;2;18.04.23;15;HUM-123(b);Enjeux mondiaux : Énergie B;216007,339231;;2;283365;140;;0;4;1;;;;SHS
6;2;18.04.23;15;HUM-123(a);Enjeux mondiaux : Énergie A;153200,317426;;2;283365;140;4;560;4;1;;;;SHS
6;2;18.04.23;15;HUM-122(b);Enjeux mondiaux : Communication B;240726,231305;292888,308309;2;283365;140;;0;4;1;;;;SHS
6;2;18.04.23;15;HUM-121(b);Enjeux mondiaux : Climat B;106542,317971;274815;2;283365;140;;0;4;1;;;;SHS
6;2;18.04.23;15;HUM-121(a);Enjeux mondiaux : Climat A;211124,289942;274815;2;283365;140;;0;4;1;;;;SHS
6;2;18.04.23;15;CS-412 MT 2;Software security Midterm 2;303470;339295;3;283365;120;;0;4;1;;;;IC
6;2;17.04.23;15;PREPA-014;Géométrie analytique CTRL 3;100435;183833,104677;3;283365;178;12;2136;4;1;;;;MAN/CMS
6;2;17.04.23;15;PREPA-012;Chimie CMS CTRL 3;109839;183833,104677;3;283365;178;8;1424;4;1;;;;MAN/CMS
6;2;17.04.23;15;PREPA-006;Analyse 2 CMS CTRL 3;100527;183833,104677;3;283365;178;12;2136;4;1;;;;MAN/CMS
6;2;17.04.23;15;PREPA-004;Analyse 1 CMS CTRL 3;183833;104677;3;283365;178;12;2136;4;1;;;;MAN/CMS
6;2;17.04.23;15;PREPA-002;Albèbre linéaire CMS CTRL 3;248612;183833,104677;3;283365;178;12;2136;4;1;;;;MAN/CMS
6;2;17.04.23;15;ME-105 MT;Introduction à la conception mécanique;172730;;3;283365;100;;0;4;1;;;;GM
6;2;16.05.23;15;CS-412 MT 3;Software security Midterm 3;303470;339295;3;283365;120;;0;4;1;;;;IC
6;2;15.03.23;15;ME-104 MOCK;Introduction to structural mechanics Mock;283343;342378;2;275804;300;;0;4;1;;;Les 2 mocks ne seront pas imprimé mais le pdf sera transmis aux étudiants. ;GM
6;2;12.06.23;14;PREPA-026;ICS CMS CTRL 4;157882;183833,104677;3;283365;178;;0;4;1;;;;MAN/CMS
6;2;12.06.23;14;PREPA-022;Physique CMS CTRL 4;104677;183833;3;283365;178;;0;4;1;;;;MAN/CMS
6;2;12.06.23;14;PREPA-014;Géométrie analytique CTRL 4;100435;183833,104677;3;283365;178;;0;4;1;;;;MAN/CMS
6;2;12.06.23;14;PREPA-012;Chimie CMS CTRL 4;109839;183833,104677;3;283365;178;;0;4;1;;;;MAN/CMS
6;2;12.06.23;14;PREPA-006;Analyse 2 CMS CTRL 4;100527;183833,104677;3;283365;178;;0;4;1;;;;MAN/CMS
6;2;12.06.23;14;PREPA-004;Analyse 1 CMS CTRL 4;183833;104677;3;283365;178;;0;4;1;;;;MAN/CMS
6;2;12.06.23;14;PREPA-002;Albèbre linéaire CMS CTRL 4;248612;183833,104677;3;283365;178;;0;4;1;;;;MAN/CMS
6;2;07.07.23;15;MATH-207(d);Analyse IV;175323;;3;275804;131;;0;4;1;;;;MA
6;2;07.07.23;14;ENG-410;Energy supply, economics and transition;106542;288723,348288;2;283365;251;;0;4;1;;;;Other
6;2;07.07.23;14;EE-209;Eléments de statistiques pour les data sciences;307123;;3;283365;120;;0;4;1;;;;EL
6;2;07.03.23;15;CS-450 HW;Advanced algorithms Homework;348124,179025;344743;2;283365;200;;0;3;1;;;;IC
6;2;06.07.23;14;BIO-483;Neuroscience: behavior and cognition;320304;;3;283365;65;;0;4;1;;;;SV
6;2;06.05.23;15;EULER;Concours Euler;144617;;3;275804;;;0;4;1;;;;EULER
6;2;05.04.23;15;ME-201 MT;Continuum mechanics MT;278363;;2;283365;250;;0;4;1;;;;GM
6;2;05.04.23;15;CS-210 MT ;Parallelisme and concurrency Midterm;177241,331765;250109;2;283365;300;;0;4;1;;;;IC
6;2;05.04.23;15;CS-206 MT;Parallelism and Concurrency Midterm;126003,331765;250300;1;283365;264;16;4224;4;1;18.04.22;21.04.22;;IC
6;2;04.05.23;15;CIVIL-459 MT;;129343;;3;275804;140;;0;4;1;;;;GC
6;2;04.04.23;15;PENS-200 ;La maîtrise du sol en droit suisse;159096;208586,330954;2;275804;280;;0;4;1;27.03.23;;A corriger avec Judith, 21.04.2023;ENAC
6;2;04.04.23;15;HUM-257;Santé, population et société;300621;365046;3;275804;80;;0;4;1;27.03.23;;Adresse email pr externe à voir avec Christine. Anca avance les questions de l'exam. Procéger comme avant, Anca est informée;SHS
6;2;03.07.23;14;PREPA-094;ICS MAN;107044;;2;283365;472;;0;4;1;;;;MAN/CMS
6;2;03.07.23;14;PREPA-092;Sujets choisis de Mathématiques MAN;100527;;2;283365;212;;0;4;1;;;;MAN/CMS
6;2;03.07.23;14;PREPA-032(a);Algèbre linéaire et géométrie MAN;183833;;2;283365;720;;0;4;1;;;;MAN/CMS
6;2;03.07.23;14;PREPA-031(b);Analyse B MAN;101466,173510,364587;;2;283365;719;;0;4;1;;;;MAN/CMS
6;2;03.07.23;14;CS-438;Optimization for machine learning;276449,317566;;3;283365;87;;0;4;1;;;;IC
6;2;03.07.23;14;CS-119(k);Information, computation, communication;208436;;1;283365;225;;0;4;1;;;;IC
6;2;03.07.23;14;CS-119(a);Information, computation, communication;107931;;1;283365;225;;0;4;1;;;;IC
6;2;02.05.23;15;MATH-106(e) MOCK;Analyse II TEST;167946;;1;283365;335;4;1340;4;3;;;;MA
6;2;02.05.23;15;MATH-106(c) MOCK;Analyse II TEST;149640;;1;283365;207;4;828;4;3;;;;MA
6;2;01.06.23;14;CS-112(g) Final;Object oriented programming;112547;;2;283365;215;;0;1;1;;;;IC
6;2;01.06.23;14;CIVIL-355;;329964;;3;275804;60;;0;4;1;;;;GC
6;1;31.01.23;15;CS-453;Concurrent algorithms;105326;263197;3;283365;65;20;1300;4;1;;;;IC
6;1;30.01.23;15;CS-233(a);Introduction to machine learning;119864;276197;2;283365;200;16;3200;4;1;;;;IC
6;1;30.01.23;15;COM-402;Information security and privacy;240726,339176,304521;NULL;2;283365;274;20;5480;4;1;;;;IC
6;1;30.01.23;15;BIO-205;Cellular and molecular biology I;235263,253104;;3;275804;174;1;174;4;1;;;;SV
6;1;28.01.23;15;BIO-447;Stem cell biology and technology;235263,106911,172749;;3;275804;99;1;0;1;1;;;;SV
6;1;27.01.23;15;UNIL-130;Police scientifique (UNIL);149640;;2;283365;250;8;2000;4;1;;;;UNIL
6;1;27.01.23;15;MATH-265;Introduction to optimization and operations research;118332;329964;2;283365;221;20;4420;2;1;;;;MA
6;1;27.01.23;15;MATH-113;Algebraic structures;270833;144964;2;275804;205;28;5740;1;1;;;A contacter Monique Kiener  pour le recupérer à la repro;MA
6;1;27.01.23;15;EE-106;Sciences et technologie de l'électricité ;106775;;2;275804;250;8;2000;3;1;;;A voir lors du Zoom ;EL
6;1;27.01.23;15;CS-101;Advanced information, computation, communication I;321948;362923;2;283365;570;48;27360;4;1;;;;IC
6;1;26.01.23;15;ME-232;Mécanique des structures (pour GM);111563;;2;283365;235;10;2350;1;1;;;;GM
6;1;26.01.23;15;MATH-310;Algebra;167946;;3;275804;172;20;3440;1;1;;;A contacter pr quand envoyer en print;MA
6;1;25.11.22;15;PHYS-101(j);Physique générale : mécanique SV II;222189;;1;205845;43;0;0;3;3;;;;PH
6;1;25.11.22;15;PHYS-101(e);Physique générale : mécanique STI II;161577;;1;205845;230;0;0;3;3;;;;PH
6;1;25.11.22;15;PHYS-101(b);Physique générale : mécanique STI I;109056;;1;205845;188;0;0;3;3;;;;PH
6;1;25.11.22;15;PHYS-101 (h);Physique générale : mécanique SV I;178548;;1;205845;216;0;0;3;3;;;;PH
6;1;25.11.22;15;MATH-111(pi);Algèbre linéaire (pi);306127;149640;1;283365;176;4;704;4;3;;;;MA
6;1;25.11.22;15;MATH-111(g);Algèbre linéaire (g);149640;149640;1;283365;215;4;860;4;3;;;;MA
6;1;25.11.22;15;MATH-111(f);Algèbre linéaire (f);178676;149640;1;283365;223;4;892;4;3;;;;MA
6;1;25.11.22;15;MATH-111(en);Algèbre linéaire (en);316207;149640;1;283365;210;4;840;4;3;;;;MA
6;1;25.11.22;15;MATH-111(e);Algèbre linéaire(e);321951;149640;1;283365;389;4;1556;4;3;;;;MA
6;1;25.11.22;15;MATH-111(d);Algèbre linéaire (d);121777;149640;1;283365;225;4;900;4;3;;;;MA
6;1;25.11.22;15;MATH-111(c);Algèbre linéaire (c);331592;149640;1;283365;330;4;1320;4;3;;;;MA
6;1;25.11.22;15;MATH-111(a);Algèbre linéaire (a);101466;149640;1;283365;278;4;1112;4;3;;;;MA
6;1;25.01.23;15;ME-320;Product development and engineering design ;323953;;3;283365;125;12;1500;4;1;;;;GM
6;1;24.01.23;15;UNIL-114;Géosciences (UNIL);112131;;2;283365;180;8;1440;4;1;;;;UNIL
6;1;24.01.23;15;UNIL-107;Biologie+Pharmacie (UNIL) ;112131;;2;283365;300;8;2400;4;1;;;;UNIL
6;1;23.12.22;15;MICRO-100;Eléctrotechnique I;106775;;2;275804;250;8;2000;4;1;;;Zoom 12.01 - 10h pour la correction sur le serveur;MT
6;1;23.12.22;15;CS-119(h) ;Information, Computation, Communication;107931;148204;2;283365;150;8;1200;4;1;;;;IC
6;1;23.11.22;15;UNIL-130;Police scientifique (UNIL);149640;;2;283365;250;4;1000;4;3;;;;UNIL
6;1;23.01.23;15;UNIL-122;Physique Expérimentale I (pour SFU);104677;;2;283365;275;20;5500;2;1;;;;UNIL
6;1;23.01.23;15;PREPA-ADM 4;CMS ICS- admissions;107044;104677,183833;2;283365;98;20;1960;2;1;;;;MAN/CMS
6;1;23.01.23;15;PREPA-ADM 3;CMS Physique - admissions;104677;183833;2;283365;98;16;1568;2;1;;;;MAN/CMS
6;1;23.01.23;15;PREPA-ADM 2;CMS Mathématiques II - admissions;248612;104677,183833;2;283365;98;24;2352;2;1;;;;MAN/CMS
6;1;23.01.23;15;PREPA-ADM 1;CMS Mathématiques I - admissions;104677;183833;2;283365;98;36;3528;2;1;;;;MAN/CMS
6;1;23.01.23;15;MATH-111(pi);Algèbre linéaire (pi);306127;149640;1;283365;176;16;2816;4;1;;;;MA
6;1;23.01.23;15;MATH-111(g);Algèbre linéaire (g);149640;;1;283365;215;16;3440;4;1;;;;MA
6;1;23.01.23;15;MATH-111(f);Algèbre linéaire (f);178676;149640;1;283365;223;16;3568;4;1;;;;MA
6;1;23.01.23;15;MATH-111(en);Algèbre linéaire (en);316207;149640;1;283365;210;16;3360;4;1;;;;MA
6;1;23.01.23;15;MATH-111(e);Algèbre linéaire(e);321951;;1;283365;389;16;6224;4;1;;;;MA
6;1;23.01.23;15;MATH-111(d);Algèbre linéaire (d);121777;149640;1;283365;225;16;3600;4;1;;;;MA
6;1;23.01.23;15;MATH-111(c);Algèbre linéaire (c);331592;149640;1;283365;330;16;5280;4;1;;;;MA
6;1;23.01.23;15;MATH-111(a);Algèbre linéaire (a);101466;149640;1;283365;278;16;4448;4;1;;;;MA
6;1;23.01.23;15;BIO-449;Understanding statistics and experimental design;164642;313499,303666;3;283365;80;12;960;4;1;;;;SV
6;1;22.12.22;15;CS-119(d);Information, Computation, Communication;112547;;2;283365;389;20;7780;1;1;;;;IC
6;1;22.11.22;15;UNIL-114;Géosciences (UNIL);112131;149640;2;283365;180;4;720;4;3;;;;UNIL
6;1;21.12.22;15;CS-210;Functional programming;126003,177241;234551;2;283365;390;12;4680;4;1;;;;IC
6;1;21.11.22;15;UNIL-107;Biologie+Pharmacie (UNIL) ;112131;149640;2;283365;300;4;1200;4;3;;;;UNIL
6;1;21.10.22;15;MATH-113;Structure algébrique Basic  skills test;270833;;2;275804;211;16;3376;1;1;14.10.22;20.10.22;;MA
6;1;21.01.23;15;ME-445;Aerodynamics;252550;;3;275804;85;16;1360;4;1;;;Zoom 10.01 pr lui montrer le serveur AMC;GM
6;1;20.01.23;15;PHYS-101(k);Physique générale : mécanique CGC;172230;;1;205845;119;28;3332;3;1;;;;PH
6;1;20.01.23;15;PHYS-101(j);Physique générale : mécanique SV II;222189;;1;205845;50;20;1000;3;1;;;;PH
6;1;20.01.23;15;PHYS-101(g);Physique générale : mécanique SC;166542;;1;205845;69;28;1932;3;1;;;;PH
6;1;20.01.23;15;PHYS-101(en);General Physics : mecanic EN ;275854;;1;205845;273;28;7644;3;1;;;;PH
6;1;20.01.23;15;PHYS-101(e);Physique générale : mécanique STI II;161577;;1;205845;237;24;5688;3;1;;;;PH
6;1;20.01.23;15;PHYS-101(b);Physique générale : mécanique STI I;109056;;1;205845;195;24;4680;3;1;;;;PH
6;1;20.01.23;15;PHYS-101 (h);Physique générale : mécanique SV I;178548;;1;205845;221;20;4420;3;1;;;;PH
6;1;20.01.23;15;CS-433;Machine Learning;276449,317566;;2;283365;527;24;12648;4;1;;;;IC
6;1;19.01.23;15;MATH-234(d);Probabilités et statistiques;180015;;2;283365;313;20;6260;1;1;;;;MA
6;1;19.01.23;15;MATH-110(b);Algèbre linéaire avancée I;133751;;2;283365;260;20;5200;4;1;;;;MA
6;1;19.01.23;15;CS-250;Algorithms;179025;;2;283365;450;20;9000;4;1;;;;IC
6;1;18.11.22;15;MATH-101(pi);Analyse I (pi);121157;;1;293509;175;4;700;4;3;08.11.22;11.11.22;;MA
6;1;18.11.22;15;MATH-101(g);Analyse I (g);317907;;1;293509;246;4;984;4;3;08.11.22;11.11.22;;MA
6;1;18.11.22;15;MATH-101(f);Analyse I (f);185384;;1;293509;242;4;968;4;3;08.11.22;11.11.22;;MA
6;1;18.11.22;15;MATH-101(en);Analyse I (en);138859;;1;293509;110;4;440;4;3;08.11.22;11.11.22;;MA
6;1;18.11.22;15;MATH-101(e);Analyse I (e);167946;;1;293509;418;4;1672;4;3;08.11.22;11.11.22;;MA
6;1;18.11.22;15;MATH-101(de);Analyse I (de);213191;;1;293509;38;4;152;4;3;08.11.22;11.11.22;;MA
6;1;18.11.22;15;MATH-101(d);Analyse I (d);166061;;1;293509;264;4;1056;4;3;08.11.22;11.11.22;;MA
6;1;18.11.22;15;MATH-101(c);Analyse I (c);101466;;1;293509;368;4;1472;4;3;08.11.22;11.11.22;;MA
6;1;18.11.22;15;MATH-101(a);Analyse I (a);194123;;1;293509;298;4;1192;4;3;08.11.22;11.11.22;;MA
6;1;18.01.23;15;MICRO-455;Applied machine learning;115671;;2;283365;220;12;2640;4;1;;;;MT
6;1;18.01.23;15;ME-106;Construction mécanique I (pour MT);172730;;2;283365;237;12;2844;4;1;;;;GM
6;1;18.01.23;15;ME-101;Construction mécanique I (Pour GM);172730;;2;283365;407;12;4884;4;1;;;;GM
6;1;18.01.23;15;MATH-311;Rings and modules;270833;144964;2;275804;41;28;1148;1;1;;;A contacter Monique Kiener  pour le recupérer à la repro;MA
6;1;18.01.23;15;CS-451;Distributed algorithms;105326;285045;3;283365;150;28;4200;1;1;;;;IC
6;1;18.01.23;15;CH-160b;Chimie générale (CG);109839;;1;275804;136;12;1632;3;1;;;;CGC
6;1;18.01.23;15;CH-160-FR-SV;Chimie générale avancée;109839;;1;275804;165;20;3300;3;1;;;;CGC
6;1;18.01.23;15;CH-160-FR-SIE;Chimie générale avancée;106239,109839,251247;;1;275804;49;20;980;3;1;;;;CGC
6;1;18.01.23;15;CH-160-FR-MX;Chimie générale avancée;106239,109839,251247;;1;275804;27;16;432;3;1;;;;CGC
6;1;18.01.23;15;CH-160-EN-UNIL;Chimie générale avancée;150841,109839;;1;275804;240;20;4800;3;1;;;;CGC
6;1;18.01.23;15;CH-160-EN-SV;Chimie générale avancée;106239,109839;;1;275804;111;20;2220;3;1;;;;CGC
6;1;18.01.23;15;CH-160-EN-SIE;Chimie générale avancée;106239,109839;;1;275804;77;20;1540;3;1;;;;CGC
6;1;18.01.23;15;CH-160-EN-MX;Chimie générale avancée;106239,109839;;1;275804;25;16;400;3;1;;;;CGC
6;1;17.12.22;15;CS-524;Computational complexity;318509;;2;283365;50;12;600;1;1;;;;IC
6;1;17.12.22;15;CS-107;Introduction à la programmation;106336;;2;283365;481;16;7696;1;1;;;;IC
6;1;17.01.23;15;MATH-203(c);Analyse III;175323;;1;283365;196;20;3920;4;1;05.02.23;10.02.23;;MA
6;1;17.01.23;15;MATH-203(b);Analyse III;194123;;1;283365;276;20;5520;4;1;05.02.23;10.02.23;;MA
6;1;17.01.23;15;MATH-203(a);Analyse III;357254;;1;283365;354;20;7080;4;1;05.02.23;10.02.23;;MA
6;1;17.01.23;15;MATH-202(c);Analyse III;104781;;1;283365;345;20;6900;4;1;05.02.23;10.02.23;;MA
6;1;17.01.23;15;MATH-189;Mathematics;248881;;2;283365;280;8;2240;4;1;;;;MA
6;1;17.01.23;15;MATH-100(b);Analyse avancée I;119631;;2;275804;274;28;7672;4;1;;;;MA
6;1;17.01.23;15;MATH-100(a);Analyse avancée I;181579;;1;283365;200;20;4000;1;1;;;;MA
6;1;17.01.23;15;ENG-383;Droit de l'architecte, introduction : contrats et concours;159096,111310;208586,330954;3;275804;190;12;2280;4;1;;;A contacter une fois les scans fait pour la correction sur le serveur AMC;Other
6;1;16.12.22;15;CS-119(g);Information, Computation, Communication;106336;;2;283365;209;20;4180;1;1;;;;IC
6;1;16.01.23;15;MATH-110(a);Algèbre linéaire avancée I;178545;;2;275804;200;40;8000;1;1;;;;MA
6;1;16.01.23;15;MATH-101(pi);Analyse I (pi);121157;;1;293509;174;12;2088;4;1;;;;MA
6;1;16.01.23;15;MATH-101(g);Analyse I (g);317907;;1;293509;246;16;3936;4;1;;;;MA
6;1;16.01.23;15;MATH-101(f);Analyse I (f);185384;;1;293509;242;16;3872;4;1;;;;MA
6;1;16.01.23;15;MATH-101(en);Analyse I (en);138859;;1;293509;110;16;1760;4;1;;;;MA
6;1;16.01.23;15;MATH-101(e);Analyse I (e);167946;;1;293509;417;16;6672;4;1;;;;MA
6;1;16.01.23;15;MATH-101(de);Analyse I (de);213191;;1;293509;38;16;608;4;1;;;;MA
6;1;16.01.23;15;MATH-101(d);Analyse I (d);166061;;1;293509;264;16;4224;4;1;;;;MA
6;1;16.01.23;15;MATH-101(c);Analyse I (c);101466;;1;293509;367;12;4404;4;1;;;;MA
6;1;16.01.23;15;MATH-101(a);Analyse I (a);194123;;1;293509;298;16;4768;4;1;;;;MA
6;1;14.11.22;15;ME-232 MT;Mécanique des structures (pour GM);111563;;2;283365;235;10;2350;1;1;;;;GM
6;1;11.11.22;15;PREPA-013;CMS Géométrie analytique - CTRL 1;100435;183833,104677;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;11.11.22;15;CS-250 MT;Algorithms;179025;;2;283365;450;20;9000;4;1;;;;IC
6;1;10.11.22;15;PREPA-001;CMS Algèbre linéaire - CTRL 1;248612;183833,104677;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;09.11.22;15;PREPA-053;CMS ICS- CTRL 1;107044;183833,104677;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;09.11.22;15;PREPA-021;CMS Physique - CTRL 1;104677;183833;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;09.11.22;15;CS-210 MT;Functional programming;126003,177241;234551;2;283365;390;16;6240;4;1;;;;IC
6;1;09.01.23;15;PREPA-053;CMS ICS- CTRL 2;107044;104677,183833;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-021;CMS Physique - CTRL 2;104677;183833;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-013;CMS Géométrie analytique - CTRL 2;100435;104677,183833;2;283365;277;16;4432;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-005;CMS Analyse II - CTRL 2;183833;104677;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-003;CMS Analyse I - CTRL 2;183833;104677;2;283365;277;12;3324;2;1;;;;MAN/CMS
6;1;09.01.23;15;PREPA-001;CMS Algèbre linéaire - CTRL 2;248612;104677,183833;2;283365;277;16;4432;2;1;;;;MAN/CMS
